Filename,,,,,,,Peak rating value position,,,,,,Mu,Sigma,FminsearchFVAL,ExitFlag,Iterations,,uglified,uglified_orig,auto-uglified,auto-uglified_orig,beautified,beautified_orig,unmodified
4995.jpg,5,8,21,28,38,,0,0,0,0,1,,"4,748242","1,537232","0,22206",1,34,,0,0,0,1,0,0,1
4996.jpg,15,17,25,18,25,,-1,,,,,,"3,467042","1,721672","0,294917",1,30,,0,0,0,1,0,0,1
4997.jpg,4,6,22,36,32,,0,0,0,1,0,,"4,269503","1,184833","0,161474",1,33,,0,0,0,1,0,0,1
4998.jpg,9,9,21,27,34,,0,0,0,0,1,,"4,508868","1,566268","0,246561",1,34,,0,0,0,1,0,0,1
4999.jpg,6,5,27,31,31,,-1,,,,,,"4,158031","1,229608","0,215814",1,32,,0,0,0,1,0,0,1
5.jpg,8,7,18,33,34,,0,0,0,0,1,,"4,432735","1,27512","0,216555",1,34,,0,1,0,0,0,0,1
5_uglifier.jpg,37,27,18,8,10,,1,0,0,0,0,,"1,309126","1,496789","0,262413",1,36,,1,0,0,0,0,0,0
50.jpg,5,7,14,31,43,,0,0,0,0,1,,"4,91482","1,323252","0,208487",1,39,,0,0,0,0,0,0,1
500.jpg,6,6,18,27,43,,0,0,0,0,1,,"5,002921","1,450462","0,237073",1,40,,0,1,0,0,0,0,1
500_uglifier.jpg,39,28,15,8,10,,1,0,0,0,0,,"1,22505","1,396","0,264126",1,32,,1,0,0,0,0,0,0
5000.jpg,12,12,28,24,24,,0,0,1,0,0,,"3,706913","1,495998","0,251719",1,30,,0,0,0,1,0,0,1
5001.jpg,9,18,25,25,23,,-1,,,,,,"3,700439","1,717187","0,210826",1,34,,0,0,0,1,0,0,1
5002.jpg,7,16,25,28,24,,0,0,0,1,0,,"3,893422","1,68436","0,18534",1,34,,0,0,0,1,0,0,1
5003.jpg,9,15,28,22,26,,0,0,1,0,0,,"3,739677","1,547423","0,251809",1,32,,0,0,0,1,0,0,1
5004.jpg,9,10,28,24,29,,0,0,0,0,1,,"3,99688","1,462254","0,259319",1,32,,0,0,0,1,0,0,1
5005.jpg,14,19,22,27,18,,0,0,0,1,0,,"3,386101","1,679355","0,236023",1,33,,0,0,0,1,0,0,1
5006.jpg,7,7,22,30,34,,0,0,0,0,1,,"4,443606","1,415234","0,215656",1,41,,0,0,0,1,0,0,1
5007.jpg,20,21,27,15,17,,0,0,1,0,0,,"2,702674","1,62546","0,270449",1,29,,0,0,0,0,0,0,1
5008.jpg,10,20,24,26,20,,0,0,0,1,0,,"3,514686","1,702142","0,205059",1,31,,0,0,0,1,0,0,1
5009.jpg,7,9,27,27,30,,0,0,0,0,1,,"4,116367","1,417389","0,231487",1,33,,0,0,0,1,0,0,1
501.jpg,7,8,22,28,35,,0,0,0,0,1,,"4,53623","1,510129","0,22876",1,34,,0,1,0,0,0,0,1
501_uglifier.jpg,37,26,19,8,10,,1,0,0,0,0,,"1,313739","1,523734","0,267272",1,32,,1,0,0,0,0,0,0
5010.jpg,17,24,17,24,18,,-1,,,,,,"3,044099","1,752235","0,289637",1,33,,0,0,0,0,0,0,1
5011.jpg,4,1,20,25,50,,0,0,0,0,1,,"5,133164","1,273716","0,257123",1,40,,0,0,0,1,0,0,1
5014.jpg,15,15,27,25,18,,0,0,1,0,0,,"3,374553","1,538364","0,238102",1,29,,0,0,0,0,0,0,1
5015.jpg,5,5,21,31,38,,0,0,0,0,1,,"4,614306","1,347949","0,202575",1,32,,0,0,0,1,0,0,1
5016.jpg,7,12,28,27,26,,0,0,1,0,0,,"3,886945","1,43438","0,212234",1,29,,0,0,0,1,0,0,1
5017.jpg,4,2,15,30,49,,0,0,0,0,1,,"5,080577","1,240172","0,194597",1,41,,0,0,0,1,0,0,1
5018.jpg,3,9,22,33,33,,-1,,,,,,"4,453431","1,468717","0,161832",1,34,,0,0,0,1,0,0,1
5019.jpg,6,9,11,25,49,,0,0,0,0,1,,"5,180145","1,247144","0,260416",1,41,,0,0,0,1,0,0,1
502.jpg,18,29,23,18,12,,0,1,0,0,0,,"2,509631","1,553506","0,222244",1,31,,0,1,0,0,0,0,1
502_uglifier.jpg,58,21,7,11,3,,1,0,0,0,0,,"0,954858","0,813814","0,263074",1,49,,1,0,0,0,0,0,0
5020.jpg,6,4,19,33,38,,0,0,0,0,1,,"4,565083","1,235054","0,197105",1,35,,0,0,0,1,0,0,1
5021.jpg,8,14,24,28,26,,0,0,0,1,0,,"4,041446","1,696972","0,201324",1,39,,0,0,0,1,0,0,1
5022.jpg,18,15,25,23,19,,0,0,1,0,0,,"3,297626","1,670113","0,269929",1,30,,0,0,0,1,0,0,1
5023.jpg,6,10,27,32,25,,0,0,0,1,0,,"3,923535","1,289182","0,178097",1,27,,0,0,0,1,0,0,1
5024.jpg,5,15,22,29,29,,-1,,,,,,"4,230099","1,651538","0,20566",1,36,,0,0,0,1,0,0,1
5025.jpg,9,6,18,31,36,,0,0,0,0,1,,"4,540731","1,31187","0,23257",1,40,,0,0,0,1,0,0,1
5026.jpg,8,19,23,28,22,,0,0,0,1,0,,"3,701497","1,619752","0,208801",1,31,,0,0,0,1,0,0,1
5027.jpg,9,3,20,35,33,,0,0,0,1,0,,"4,306388","1,092896","0,216934",1,31,,0,0,0,1,0,0,1
5028.jpg,21,23,19,24,13,,0,0,0,1,0,,"2,701823","1,734336","0,274963",1,33,,0,0,0,0,0,0,1
5029.jpg,17,19,19,22,23,,0,0,0,0,1,,"3,42608","1,869951","0,293185",1,30,,0,0,0,1,0,0,1
503.jpg,24,31,21,11,13,,0,1,0,0,0,,"2,067541","1,420216","0,254253",1,31,,0,1,0,0,0,0,1
503_uglifier.jpg,61,22,9,6,2,,1,0,0,0,0,,"0,701457","0,970473","0,219362",1,35,,1,0,0,0,0,0,0
5030.jpg,19,26,26,18,11,,-1,,,,,,"2,517294","1,677674","0,192685",1,37,,0,0,0,0,0,0,1
5031.jpg,5,5,12,36,42,,0,0,0,0,1,,"4,619106","1,014447","0,184146",1,30,,0,0,0,1,0,0,1
5032.jpg,6,10,15,35,34,,0,0,0,1,0,,"4,424534","1,210412","0,218822",1,34,,0,0,0,1,0,0,1
5033.jpg,3,3,12,33,49,,0,0,0,0,1,,"4,969101","1,140867","0,163292",1,39,,0,0,0,1,0,0,1
5034.jpg,7,6,11,32,44,,0,0,0,0,1,,"4,77505","1,090679","0,219556",1,35,,0,0,0,1,0,0,1
5035.jpg,10,17,22,28,23,,0,0,0,1,0,,"3,806797","1,708686","0,219183",1,34,,0,0,0,1,0,0,1
5036.jpg,4,5,10,33,48,,0,0,0,0,1,,"4,855036","1,043016","0,183433",1,37,,0,0,0,1,0,0,1
5037.jpg,4,3,17,39,37,,0,0,0,1,0,,"4,411955","1,007497","0,15492",1,33,,0,0,0,1,0,0,1
5039.jpg,4,11,15,33,37,,0,0,0,0,1,,"4,618609","1,343753","0,216247",1,37,,0,0,0,1,0,0,1
504_uglifier.jpg,34,27,20,11,8,,1,0,0,0,0,,"1,416437","1,668088","0,240891",1,34,,1,0,0,0,0,0,0
5040.jpg,3,4,16,42,35,,0,0,0,1,0,,"4,327004","0,914178","0,144432",1,27,,0,0,0,1,0,0,1
5041.jpg,4,1,8,33,54,,0,0,0,0,1,,"4,900091","0,91279","0,154859",1,31,,0,0,0,1,0,0,1
5042.jpg,6,7,22,37,28,,0,0,0,1,0,,"4,1152","1,115913","0,178544",1,32,,0,0,0,1,0,0,1
5043.jpg,7,8,19,31,35,,0,0,0,0,1,,"4,556108","1,43909","0,213127",1,37,,0,0,0,1,0,0,1
5044.jpg,7,3,15,37,38,,0,0,0,0,1,,"4,471233","1,00405","0,191589",1,31,,0,0,0,1,0,0,1
5045.jpg,6,15,30,30,19,,-1,,,,,,"3,584983","1,292831","0,156588",1,29,,0,0,0,1,0,0,1
5046.jpg,5,6,18,38,33,,0,0,0,1,0,,"4,310029","1,070698","0,174909",1,35,,0,0,0,1,0,0,1
5047.jpg,12,23,20,26,19,,0,0,0,1,0,,"3,345482","1,66022","0,252004",1,31,,0,0,0,1,0,0,1
5048.jpg,10,20,27,23,20,,0,0,1,0,0,,"3,390505","1,602451","0,209444",1,36,,0,0,0,1,0,0,1
5049.jpg,8,11,30,32,19,,0,0,0,1,0,,"3,653017","1,170411","0,184594",1,26,,0,0,0,1,0,0,1
505.jpg,16,28,30,16,10,,0,0,1,0,0,,"2,595893","1,323324","0,183352",1,25,,0,1,0,0,0,0,1
505_uglifier.jpg,44,22,16,8,10,,1,0,0,0,0,,"0,921691","1,439297","0,302656",1,34,,1,0,0,0,0,0,0
5051.jpg,7,5,14,39,35,,0,0,0,1,0,,"4,370466","0,941211","0,196142",1,31,,0,0,0,1,0,0,1
5052.jpg,5,2,14,43,36,,0,0,0,1,0,,"4,348333","0,837758","0,155408",1,30,,0,0,0,1,0,0,1
5053.jpg,6,2,13,34,45,,0,0,0,0,1,,"4,739451","1,051276","0,18716",1,35,,0,0,0,1,0,0,1
5054.jpg,7,7,11,43,32,,0,0,0,1,0,,"4,293238","0,788898","0,20873",1,36,,0,0,0,1,0,0,1
5055.jpg,13,18,34,20,15,,0,0,1,0,0,,"3,086553","1,279695","0,227555",1,23,,0,0,0,0,0,0,1
5056.jpg,8,5,17,36,34,,0,0,0,1,0,,"4,365832","1,083455","0,207399",1,31,,0,0,0,1,0,0,1
5057.jpg,6,10,17,29,38,,0,0,0,0,1,,"4,83589","1,570332","0,228315",1,40,,0,0,0,1,0,0,1
5058.jpg,9,17,27,23,24,,0,0,1,0,0,,"3,654507","1,597979","0,230621",1,31,,0,0,0,1,0,0,1
5059.jpg,7,1,18,32,42,,0,0,0,0,1,,"4,68074","1,157109","0,214989",1,34,,0,0,0,1,0,0,1
506.jpg,10,23,30,24,13,,0,0,1,0,0,,"3,08744","1,387745","0,157599",1,29,,0,1,0,0,0,0,1
506_uglifier.jpg,60,18,10,6,6,,1,0,0,0,0,,"0,77286","0,895484","0,26566",1,47,,1,0,0,0,0,0,0
5061.jpg,6,11,14,31,38,,0,0,0,0,1,,"4,718672","1,394235","0,237544",1,38,,0,0,0,1,0,0,1
5062.jpg,6,5,14,24,51,,0,0,0,0,1,,"5,293755","1,281233","0,250713",1,45,,0,0,0,1,0,0,1
5063.jpg,6,5,16,30,43,,0,0,0,0,1,,"4,910498","1,334825","0,213453",1,43,,0,0,0,1,0,0,1
5064.jpg,5,5,22,28,40,,0,0,0,0,1,,"4,72488","1,396959","0,230838",1,34,,0,0,0,1,0,0,1
5065.jpg,12,12,33,21,22,,0,0,1,0,0,,"3,469947","1,334347","0,272393",1,25,,0,0,0,0,0,0,1
5067.jpg,7,6,20,30,37,,0,0,0,0,1,,"4,613464","1,395241","0,219583",1,37,,0,0,0,1,0,0,1
5068.jpg,6,7,18,36,33,,0,0,0,1,0,,"4,343104","1,161275","0,191013",1,30,,0,0,0,1,0,0,1
507.jpg,9,20,21,30,20,,0,0,0,1,0,,"3,609505","1,52059","0,231699",1,30,,0,1,0,0,0,0,1
507_uglifier.jpg,53,27,11,5,4,,1,0,0,0,0,,"0,734526","1,19768","0,209747",1,33,,1,0,0,0,0,0,0
5070.jpg,11,10,18,33,28,,0,0,0,1,0,,"4,174227","1,317808","0,248754",1,32,,0,0,0,1,0,0,1
5071.jpg,9,8,24,36,23,,0,0,0,1,0,,"3,923387","1,10629","0,2059",1,32,,0,0,0,1,0,0,1
5072.jpg,4,3,9,31,53,,0,0,0,0,1,,"5,010284","1,02273","0,174262",1,38,,0,0,0,1,0,0,1
5073.jpg,11,8,24,24,33,,0,0,0,0,1,,"4,326718","1,52079","0,280452",1,32,,0,0,0,1,0,0,1
5074.jpg,5,2,20,30,43,,0,0,0,0,1,,"4,786643","1,265856","0,21808",1,37,,0,0,0,1,0,0,1
5075.jpg,8,6,14,39,33,,0,0,0,1,0,,"4,321136","0,938372","0,211525",1,40,,0,0,0,1,0,0,1
5076.jpg,3,4,22,27,44,,0,0,0,0,1,,"4,891633","1,364673","0,240019",1,33,,0,0,0,1,0,0,1
5077.jpg,6,13,27,27,27,,-1,,,,,,"3,959707","1,491986","0,208132",1,33,,0,0,0,1,0,0,1
5078.jpg,7,5,23,33,32,,0,0,0,1,0,,"4,267653","1,224504","0,203531",1,35,,0,0,0,1,0,0,1
5079.jpg,11,22,21,18,28,,0,0,0,0,1,,"3,629108","1,733981","0,314318",1,30,,0,0,0,1,0,0,1
508.jpg,24,31,25,11,9,,0,1,0,0,0,,"2,102821","1,377183","0,204128",1,28,,0,0,0,0,0,0,1
5080.jpg,15,23,26,22,14,,0,0,1,0,0,,"2,935545","1,801995","0,188598",1,36,,0,0,0,0,0,0,1
5081.jpg,9,19,25,27,20,,0,0,0,1,0,,"3,568355","1,655914","0,189663",1,31,,0,0,0,1,0,0,1
5082.jpg,8,17,25,30,20,,0,0,0,1,0,,"3,650068","1,485957","0,185046",1,29,,0,0,0,1,0,0,1
5083.jpg,6,24,33,24,13,,0,0,1,0,0,,"3,1076","1,189882","0,168547",1,27,,0,0,0,0,0,0,1
5084.jpg,4,11,27,27,31,,0,0,0,0,1,,"4,156249","1,4386","0,22283",1,34,,0,0,0,1,0,0,1
5085.jpg,7,3,11,28,51,,0,0,0,0,1,,"5,059363","1,100991","0,219589",1,39,,0,0,0,1,0,0,1
5086.jpg,2,3,6,39,50,,0,0,0,0,1,,"4,644997","0,744303","0,132884",1,32,,0,0,0,1,0,0,1
5087.jpg,8,16,29,31,16,,0,0,0,1,0,,"3,488813","1,26619","0,169337",1,29,,0,0,0,0,0,0,1
5088.jpg,6,7,25,29,33,,0,0,0,0,1,,"4,31768","1,382367","0,219799",1,30,,0,0,0,1,0,0,1
5089.jpg,5,6,17,39,33,,0,0,0,1,0,,"4,303457","1,018003","0,176378",1,35,,0,0,0,1,0,0,1
509.jpg,20,27,24,18,11,,0,1,0,0,0,,"2,427397","1,706866","0,205225",1,33,,0,1,0,0,0,0,1
509_uglifier.jpg,42,23,16,14,5,,1,0,0,0,0,,"0,975993","1,57755","0,293692",1,33,,1,0,0,0,0,0,0
5091.jpg,13,21,32,22,12,,0,0,1,0,0,,"3,002432","1,33145","0,184752",1,26,,0,0,0,0,0,0,1
5093.jpg,10,20,25,26,19,,0,0,0,1,0,,"3,460409","1,680441","0,193633",1,33,,0,0,0,1,0,0,1
5094.jpg,5,11,29,30,25,,0,0,0,1,0,,"3,861502","1,299672","0,18566",1,29,,0,0,0,1,0,0,1
5096.jpg,8,15,22,33,22,,0,0,0,1,0,,"3,829533","1,383368","0,210397",1,28,,0,0,0,1,0,0,1
5097.jpg,12,21,22,26,19,,0,0,0,1,0,,"3,403072","1,705459","0,227914",1,33,,0,0,0,1,0,0,1
51.jpg,4,2,12,32,50,,0,0,0,0,1,,"4,988316","1,118266","0,173638",1,39,,0,1,0,0,0,0,1
51_uglifier.jpg,41,17,14,9,19,,1,0,0,0,0,,"1,089422","1,419935","0,402483",1,38,,1,0,0,0,0,0,0
510.jpg,25,17,30,16,12,,0,0,1,0,0,,"2,55359","1,511316","0,295238",1,27,,0,1,0,0,0,0,1
510_uglifier.jpg,58,21,7,7,7,,1,0,0,0,0,,"0,929279","0,834757","0,253631",1,41,,1,0,0,0,0,0,0
5101.jpg,4,11,29,29,27,,-1,,,,,,"3,931059","1,322589","0,198515",1,30,,0,0,0,1,0,0,1
5104.jpg,13,17,23,26,21,,0,0,0,1,0,,"3,593292","1,760892","0,229808",1,34,,0,0,0,1,0,0,1
511.jpg,27,22,27,16,8,,-1,,,,,,"2,19519","1,581323","0,252825",1,33,,0,1,0,0,0,0,1
511_uglifier.jpg,30,21,25,15,9,,1,0,0,0,0,,"1,981801","1,658907","0,276685",1,31,,1,0,0,0,0,0,0
5111.jpg,21,23,25,18,13,,0,0,1,0,0,,"2,53319","1,773422","0,229465",1,35,,0,0,0,0,0,0,1
5113.jpg,15,21,22,24,18,,0,0,0,1,0,,"3,219681","1,817427","0,236287",1,32,,0,0,0,0,0,0,1
5115.jpg,7,14,27,31,21,,0,0,0,1,0,,"3,725879","1,37364","0,169988",1,31,,0,0,0,1,0,0,1
5116.jpg,13,10,22,34,21,,0,0,0,1,0,,"3,843624","1,218398","0,252214",1,31,,0,0,0,1,0,0,1
512.jpg,20,25,32,14,9,,0,0,1,0,0,,"2,508339","1,308105","0,214787",1,25,,0,1,0,0,0,0,1
512_uglifier.jpg,41,23,21,10,5,,1,0,0,0,0,,"1,105756","1,568037","0,275268",1,34,,1,0,0,0,0,0,0
5122.jpg,17,19,17,26,21,,0,0,0,1,0,,"3,45053","1,774888","0,29634",1,34,,0,0,0,0,0,0,1
513.jpg,9,18,23,28,22,,0,0,0,1,0,,"3,728183","1,672146","0,206783",1,32,,0,1,0,0,0,0,1
513_uglifier.jpg,27,22,23,15,13,,1,0,0,0,0,,"2,1316","1,76551","0,274402",1,29,,1,0,0,0,0,0,0
5131.jpg,21,23,24,16,16,,0,0,1,0,0,,"2,562094","1,75094","0,258807",1,32,,0,0,0,0,0,0,1
5134.jpg,17,24,23,21,15,,0,1,0,0,0,,"2,827886","1,806222","0,225169",1,33,,0,0,0,0,0,0,1
5135.jpg,9,19,28,28,16,,-1,,,,,,"3,379088","1,434282","0,166207",1,31,,0,0,0,1,0,0,1
5136.jpg,5,10,24,24,37,,0,0,0,0,1,,"4,570848","1,544784","0,262127",1,34,,0,0,0,1,0,0,1
5137.jpg,13,11,20,30,26,,0,0,0,1,0,,"4,038994","1,485817","0,260031",1,36,,0,0,0,1,0,0,1
5138.jpg,7,9,25,27,32,,0,0,0,0,1,,"4,284079","1,485102","0,232132",1,31,,0,0,0,1,0,0,1
514.jpg,16,11,24,26,23,,0,0,0,1,0,,"3,729957","1,550141","0,277488",1,29,,0,1,0,0,0,0,1
514_uglifier.jpg,45,25,9,9,12,,1,0,0,0,0,,"1,078153","1,118824","0,305588",1,42,,1,0,0,0,0,0,0
5144.jpg,9,14,26,28,23,,0,0,0,1,0,,"3,789346","1,545834","0,19827",1,30,,0,0,0,1,0,0,1
5146.jpg,8,5,28,29,30,,0,0,0,0,1,,"4,094836","1,251045","0,240502",1,31,,0,0,0,1,0,0,1
5147.jpg,11,14,25,30,20,,0,0,0,1,0,,"3,664794","1,43919","0,212477",1,30,,0,0,0,1,0,0,1
515.jpg,8,15,26,30,21,,0,0,0,1,0,,"3,714612","1,465758","0,179425",1,31,,0,1,0,0,0,0,1
515_uglifier.jpg,22,23,28,12,15,,0,0,1,0,0,,"2,449724","1,510153","0,270381",1,30,,1,0,0,0,0,0,0
5151.jpg,12,17,27,23,21,,0,0,1,0,0,,"3,472592","1,634271","0,22567",1,31,,0,0,0,0,0,0,1
5152.jpg,15,26,30,18,11,,0,0,1,0,0,,"2,721028","1,383828","0,182009",1,28,,0,0,0,0,0,0,1
5154.jpg,13,20,29,26,12,,0,0,1,0,0,,"3,120264","1,39342","0,187432",1,31,,0,0,0,1,0,0,1
5155.jpg,7,5,31,31,26,,-1,,,,,,"3,894437","1,128916","0,22399",1,26,,0,0,0,1,0,0,1
5157.jpg,7,13,25,27,28,,0,0,0,0,1,,"4,089579","1,607766","0,211759",1,35,,0,0,0,1,0,0,1
5158.jpg,11,13,33,27,16,,0,0,1,0,0,,"3,40322","1,199017","0,212225",1,27,,0,0,0,1,0,0,1
516.jpg,13,19,30,23,15,,0,0,1,0,0,,"3,149335","1,44781","0,199045",1,27,,0,1,0,0,0,0,1
516_uglifier.jpg,29,22,20,14,15,,1,0,0,0,0,,"1,970308","1,77945","0,304653",1,31,,1,0,0,0,0,0,0
5165.jpg,22,23,21,20,14,,0,1,0,0,0,,"2,53249","1,85654","0,257244",1,36,,0,0,0,0,0,0,1
5168.jpg,19,20,24,21,16,,0,0,1,0,0,,"2,907051","1,812489","0,245708",1,32,,0,0,0,0,0,0,1
517.jpg,15,16,18,28,23,,0,0,0,1,0,,"3,760911","1,687573","0,281365",1,32,,0,0,0,0,0,0,1
5172.jpg,9,9,24,32,26,,0,0,0,1,0,,"4,011933","1,313775","0,210521",1,32,,0,0,0,1,0,0,1
5173.jpg,14,15,28,26,17,,0,0,1,0,0,,"3,372968","1,457498","0,226256",1,27,,0,0,0,1,0,0,1
5174.jpg,16,29,17,19,19,,0,1,0,0,0,,"2,773251","1,644993","0,307291",1,30,,0,0,0,0,0,0,1
5175.jpg,23,24,26,18,9,,0,0,1,0,0,,"2,360521","1,652468","0,217228",1,34,,0,0,0,0,0,0,1
5178.jpg,11,9,25,31,24,,0,0,0,1,0,,"3,898698","1,307214","0,228645",1,28,,0,0,0,1,0,0,1
518.jpg,10,19,19,26,26,,-1,,,,,,"3,914042","1,754082","0,259944",1,34,,0,1,0,0,0,0,1
518_uglifier.jpg,33,22,17,18,10,,1,0,0,0,0,,"1,659222","1,75973","0,311735",1,30,,1,0,0,0,0,0,0
5180.jpg,15,13,23,23,26,,0,0,0,0,1,,"3,829274","1,711693","0,28245",1,31,,0,0,0,0,0,0,1
5184.jpg,19,25,20,12,24,,0,1,0,0,0,,"2,716648","1,68617","0,345167",1,31,,0,0,0,1,0,0,1
5186.jpg,17,19,28,17,19,,0,0,1,0,0,,"3,008462","1,604308","0,267939",1,31,,0,0,0,0,0,0,1
5187.jpg,14,18,19,24,25,,0,0,0,0,1,,"3,756111","1,838283","0,278595",1,33,,0,0,0,1,0,0,1
5188.jpg,8,9,16,29,38,,0,0,0,0,1,,"4,765659","1,47207","0,242752",1,36,,0,0,0,1,0,0,1
519.jpg,17,15,25,22,21,,0,0,1,0,0,,"3,392748","1,699788","0,271864",1,31,,0,1,0,0,0,0,1
519_uglifier.jpg,49,24,14,7,6,,1,0,0,0,0,,"0,72704","1,343791","0,25885",1,34,,1,0,0,0,0,0,0
5194.jpg,33,27,20,13,7,,1,0,0,0,0,,"1,453186","1,733365","0,236154",1,32,,0,0,0,0,0,0,1
5195.jpg,12,12,21,27,28,,0,0,0,0,1,,"4,131532","1,65315","0,255129",1,32,,0,0,0,1,0,0,1
5197.jpg,7,11,27,23,32,,0,0,0,0,1,,"4,170084","1,515942","0,266329",1,32,,0,0,0,1,0,0,1
5198.jpg,18,18,27,21,16,,0,0,1,0,0,,"3,019911","1,641074","0,245398",1,33,,0,0,0,0,0,0,1
52.jpg,4,8,20,32,36,,0,0,0,0,1,,"4,651166","1,494241","0,181491",1,34,,0,1,0,0,0,0,1
52_uglifier.jpg,32,21,22,10,15,,1,0,0,0,0,,"1,769869","1,644716","0,321235",1,30,,1,0,0,0,0,0,0
520.jpg,4,2,15,32,47,,0,0,0,0,1,,"4,937896","1,199184","0,182071",1,38,,0,1,0,0,0,0,1
520_uglifier.jpg,43,27,10,10,10,,1,0,0,0,0,,"1,112063","1,216587","0,28721",1,38,,1,0,0,0,0,0,0
5200.jpg,9,20,23,27,21,,0,0,0,1,0,,"3,597076","1,647595","0,213541",1,31,,0,0,0,1,0,0,1
5203.jpg,13,20,21,26,20,,0,0,0,1,0,,"3,466212","1,75386","0,240782",1,32,,0,0,0,0,0,0,1
5204.jpg,15,16,23,27,19,,0,0,0,1,0,,"3,478955","1,641431","0,245284",1,35,,0,0,0,0,0,0,1
5206.jpg,8,14,18,32,28,,0,0,0,1,0,,"4,178293","1,481384","0,234659",1,31,,0,0,0,1,0,0,1
5208.jpg,34,24,15,15,12,,1,0,0,0,0,,"1,476903","1,702632","0,312465",1,35,,0,0,0,0,0,0,1
521.jpg,13,11,33,24,19,,0,0,1,0,0,,"3,444607","1,261028","0,255986",1,28,,0,1,0,0,0,0,1
521_uglifier.jpg,39,29,24,2,6,,1,0,0,0,0,,"1,448305","1,261488","0,24235",1,30,,1,0,0,0,0,0,0
5212.jpg,22,32,28,9,9,,0,1,0,0,0,,"2,206918","1,20247","0,204105",1,31,,0,0,0,0,0,0,1
5214.jpg,28,33,19,10,10,,0,1,0,0,0,,"1,833837","1,331544","0,235139",1,30,,0,0,0,0,0,0,1
5215.jpg,11,16,24,23,26,,0,0,0,0,1,,"3,838588","1,752565","0,249602",1,32,,0,0,0,1,0,0,1
5216.jpg,11,13,19,28,29,,0,0,0,0,1,,"4,238437","1,66619","0,253993",1,34,,0,0,0,1,0,0,1
5218.jpg,8,9,22,29,32,,0,0,0,0,1,,"4,376979","1,515071","0,222567",1,34,,0,0,0,1,0,0,1
5219.jpg,7,11,23,34,25,,0,0,0,1,0,,"3,988151","1,295477","0,190332",1,29,,0,0,0,1,0,0,1
522.jpg,14,19,25,21,21,,0,0,1,0,0,,"3,34186","1,762601","0,244341",1,32,,0,0,0,0,0,0,1
5221.jpg,17,15,32,20,16,,0,0,1,0,0,,"3,107849","1,391288","0,265155",1,28,,0,0,0,0,0,0,1
5222.jpg,14,19,25,18,24,,0,0,1,0,0,,"3,378175","1,713704","0,282703",1,30,,0,0,0,1,0,0,1
523.jpg,5,6,23,30,36,,0,0,0,0,1,,"4,503044","1,378177","0,210013",1,33,,0,1,0,0,0,0,1
523_uglifier.jpg,33,23,15,16,13,,1,0,0,0,0,,"1,594809","1,742154","0,323912",1,35,,1,0,0,0,0,0,0
5231.jpg,7,10,14,33,36,,0,0,0,0,1,,"4,552075","1,274238","0,233445",1,51,,0,0,0,1,0,0,1
5233.jpg,15,20,33,14,18,,0,0,1,0,0,,"2,913652","1,342794","0,276303",1,25,,0,0,0,1,0,0,1
5234.jpg,12,19,36,13,20,,0,0,1,0,0,,"3,004867","1,222767","0,297554",1,27,,0,0,0,1,0,0,1
5236.jpg,13,14,24,25,24,,0,0,0,1,0,,"3,770992","1,68965","0,246886",1,32,,0,0,0,1,0,0,1
5237.jpg,16,18,18,26,22,,0,0,0,1,0,,"3,569695","1,777478","0,285311",1,34,,0,0,0,1,0,0,1
5239.jpg,18,12,26,23,21,,0,0,1,0,0,,"3,467878","1,582542","0,28987",1,30,,0,0,0,0,0,0,1
524.jpg,12,9,22,29,28,,0,0,0,1,0,,"4,121132","1,453444","0,251695",1,36,,0,1,0,0,0,0,1
524_uglifier.jpg,39,22,19,9,11,,1,0,0,0,0,,"1,204137","1,567532","0,305695",1,34,,1,0,0,0,0,0,0
5247.jpg,19,30,20,15,16,,0,1,0,0,0,,"2,418836","1,544508","0,276629",1,29,,0,0,0,0,0,0,1
5249.jpg,4,13,19,31,33,,0,0,0,0,1,,"4,490155","1,556781","0,209048",1,33,,0,0,0,1,0,0,1
525.jpg,8,11,21,23,37,,0,0,0,0,1,,"4,671982","1,639899","0,278412",1,35,,0,1,0,0,0,0,1
525_uglifier.jpg,20,16,30,19,15,,0,0,1,0,0,,"2,934849","1,499016","0,274641",1,28,,1,0,0,0,0,0,0
5251.jpg,12,13,25,24,26,,0,0,0,0,1,,"3,867194","1,645904","0,253634",1,33,,0,0,0,1,0,0,1
5252.jpg,11,19,20,27,23,,0,0,0,1,0,,"3,730927","1,73099","0,245395",1,33,,0,0,0,1,0,0,1
5254.jpg,14,20,25,19,22,,0,0,1,0,0,,"3,284871","1,723467","0,262565",1,33,,0,0,0,0,0,0,1
5255.jpg,31,36,18,5,10,,0,1,0,0,0,,"1,742287","1,065041","0,226294",1,35,,0,0,0,0,0,0,1
5256.jpg,9,12,28,28,23,,-1,,,,,,"3,757799","1,400182","0,207703",1,29,,0,0,0,0,0,0,1
5257.jpg,17,30,21,13,19,,0,1,0,0,0,,"2,518423","1,489784","0,300817",1,28,,0,0,0,0,0,0,1
526.jpg,15,36,17,20,12,,0,1,0,0,0,,"2,453891","1,322311","0,298686",1,31,,0,1,0,0,0,0,1
526_uglifier.jpg,40,27,19,8,6,,1,0,0,0,0,,"1,096757","1,547159","0,236982",1,36,,1,0,0,0,0,0,0
5260.jpg,36,27,15,12,10,,1,0,0,0,0,,"1,308789","1,571934","0,278585",1,34,,0,0,0,0,0,0,1
